case,case_id,u3_folder,u3_bucket,test_id,theta1,theta2,Pt,pt_source,raw_csv_path,curve_csv,plot_path
Case4,4,4-2,2,237,-32.0,66.0,9420.0,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_237.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_237.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_237_P1.png
Case4,4,4-2,2,238,64.0,-22.0,8878.28,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_238.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_238.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_238_P1.png
Case4,4,4-2,2,240,53.0,26.0,8846.73,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_240.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_240.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_240_P1.png
Case4,4,4-2,2,242,-31.0,60.0,9435.72,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_242.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_242.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_242_P1.png
Case4,4,4-2,2,245,-34.0,-14.0,7842.49,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_245.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_245.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_245_P1.png
Case4,4,4-2,2,251,-69.0,0.0,8184.93,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_251.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_251.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_251_P1.png
Case4,4,4-2,2,253,56.0,-34.0,10393.1,transition_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_253.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_253.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_253_transition.png
Case4,4,4-2,2,254,-75.0,-17.0,8567.25,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_254.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_254.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_254_P1.png
Case4,4,4-2,2,255,32.0,-60.0,10433.7,transition_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_255.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_255.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_255_transition.png
Case4,4,4-2,2,258,54.0,-18.0,8656.22,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_258.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_258.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_258_P1.png
Case4,4,4-2,2,259,-6.0,38.0,8171.67,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_259.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_259.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_259_P1.png
Case4,4,4-2,2,261,-14.0,-28.0,8297.85,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_261.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_261.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_261_P1.png
Case4,4,4-2,2,265,-25.0,-84.0,9524.98,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_265.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_265.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_265_P1.png
Case4,4,4-2,2,266,-26.0,-39.0,9697.14,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_266.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_266.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_266_P1.png
Case4,4,4-2,2,267,-33.0,-46.0,10699.2,transition_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_267.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_267.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_267_transition.png
Case4,4,4-2,2,268,-59.0,29.0,9016.19,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_268.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_268.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_268_P1.png
Case4,4,4-2,2,270,10.0,76.0,8851.35,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_270.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_270.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_270_P1.png
Case4,4,4-2,2,271,-30.0,50.0,10282.7,transition_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_271.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_271.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_271_transition.png
Case4,4,4-2,2,274,30.0,-25.0,9495.92,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_274.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_274.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_274_P1.png
Case4,4,4-2,2,275,80.0,-20.0,8696.95,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_275.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_275.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_275_P1.png
Case4,4,4-2,2,278,18.0,78.0,9157.06,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_278.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_278.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_278_P1.png
Case4,4,4-2,2,281,-72.0,-17.0,8595.56,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_281.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_281.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_281_P1.png
Case4,4,4-2,2,282,25.0,-74.0,9407.51,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_282.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_282.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_282_P1.png
Case4,4,4-2,2,283,34.0,-21.0,8701.52,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_283.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_283.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_283_P1.png
Case4,4,4-2,2,285,-21.0,55.0,9279.79,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_285.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_285.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_285_P1.png
Case4,4,4-2,2,287,-77.0,22.0,8805.29,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_287.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_287.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_287_P1.png
Case4,4,4-2,2,288,37.0,70.0,10824.8,transition_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_288.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_288.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_288_transition.png
Case4,4,4-2,2,289,-9.0,44.0,8537.58,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_289.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_289.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_289_P1.png
Case4,4,4-2,2,290,20.0,-82.0,9327.11,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_290.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_290.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_290_P1.png
Case4,4,4-2,2,295,-84.0,-9.0,8201.92,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/csv/force_disp_Test_295.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-2/csv_load/force_disp_Test_295.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-2/plot/plot_Test_295_P1.png
Case4,4,4-3,3,030,15.0,-12.0,6274.73,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/csv/force_disp_Test_030.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-3/csv_load/force_disp_Test_030.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/plot/plot_Test_030_P1.png
Case4,4,4-3,3,032,-19.0,-7.0,6183.72,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/csv/force_disp_Test_032.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-3/csv_load/force_disp_Test_032.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/plot/plot_Test_032_P1.png
Case4,4,4-3,3,036,8.0,25.0,7763.61,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/csv/force_disp_Test_036.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-3/csv_load/force_disp_Test_036.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/plot/plot_Test_036_P1.png
Case4,4,4-3,3,059,14.0,3.0,5509.38,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/csv/force_disp_Test_059.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-3/csv_load/force_disp_Test_059.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/plot/plot_Test_059_P1.png
Case4,4,4-3,3,068,-26.0,-1.0,6618.99,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/csv/force_disp_Test_068.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-3/csv_load/force_disp_Test_068.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/plot/plot_Test_068_P1.png
Case4,4,4-3,3,072,-29.0,13.0,7545.12,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/csv/force_disp_Test_072.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-3/csv_load/force_disp_Test_072.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/plot/plot_Test_072_P1.png
Case4,4,4-3,3,074,-1.0,-8.0,4996.97,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/csv/force_disp_Test_074.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-3/csv_load/force_disp_Test_074.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/plot/plot_Test_074_P1.png
Case4,4,4-3,3,091,11.0,36.0,8285.91,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/csv/force_disp_Test_091.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-3/csv_load/force_disp_Test_091.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/plot/plot_Test_091_P1.png
Case4,4,4-3,3,098,-1.0,36.0,7968.58,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/csv/force_disp_Test_098.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-3/csv_load/force_disp_Test_098.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/plot/plot_Test_098_P1.png
Case4,4,4-3,3,112,21.0,-8.0,6466.69,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/csv/force_disp_Test_112.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-3/csv_load/force_disp_Test_112.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/plot/plot_Test_112_P1.png
Case4,4,4-3,3,113,35.0,-2.0,7296.78,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/csv/force_disp_Test_113.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-3/csv_load/force_disp_Test_113.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/plot/plot_Test_113_P1.png
Case4,4,4-3,3,119,31.0,-10.0,7400.95,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/csv/force_disp_Test_119.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-3/csv_load/force_disp_Test_119.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/plot/plot_Test_119_P1.png
Case4,4,4-3,3,129,24.0,11.0,6939.89,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/csv/force_disp_Test_129.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-3/csv_load/force_disp_Test_129.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/plot/plot_Test_129_P1.png
Case4,4,4-3,3,140,1.0,-3.0,4741.89,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/csv/force_disp_Test_140.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-3/csv_load/force_disp_Test_140.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/plot/plot_Test_140_P1.png
Case4,4,4-3,3,159,-9.0,-4.0,5120.11,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/csv/force_disp_Test_159.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-3/csv_load/force_disp_Test_159.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/plot/plot_Test_159_P1.png
Case4,4,4-3,3,165,-5.0,10.0,5276.65,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/csv/force_disp_Test_165.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-3/csv_load/force_disp_Test_165.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/plot/plot_Test_165_P1.png
Case4,4,4-3,3,167,-4.0,-6.0,4933.23,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/csv/force_disp_Test_167.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-3/csv_load/force_disp_Test_167.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/plot/plot_Test_167_P1.png
Case4,4,4-3,3,168,-5.0,-1.0,4803.74,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/csv/force_disp_Test_168.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-3/csv_load/force_disp_Test_168.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/plot/plot_Test_168_P1.png
Case4,4,4-3,3,171,-6.0,-18.0,6386.73,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/csv/force_disp_Test_171.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-3/csv_load/force_disp_Test_171.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/plot/plot_Test_171_P1.png
Case4,4,4-3,3,189,34.0,0.0,7213.02,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/csv/force_disp_Test_189.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-3/csv_load/force_disp_Test_189.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/plot/plot_Test_189_P1.png
Case4,4,4-3,3,194,-11.0,-16.0,6409.51,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/csv/force_disp_Test_194.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-3/csv_load/force_disp_Test_194.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/plot/plot_Test_194_P1.png
Case4,4,4-3,3,204,27.0,-22.0,8802.13,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/csv/force_disp_Test_204.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-3/csv_load/force_disp_Test_204.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/plot/plot_Test_204_P1.png
Case4,4,4-3,3,210,-10.0,23.0,7171.42,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/csv/force_disp_Test_210.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-3/csv_load/force_disp_Test_210.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/plot/plot_Test_210_P1.png
Case4,4,4-3,3,215,9.0,13.0,5827.83,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/csv/force_disp_Test_215.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-3/csv_load/force_disp_Test_215.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/plot/plot_Test_215_P1.png
Case4,4,4-3,3,218,5.0,-15.0,5870.83,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/csv/force_disp_Test_218.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-3/csv_load/force_disp_Test_218.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/plot/plot_Test_218_P1.png
Case4,4,4-3,3,220,14.0,-23.0,8320.82,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/csv/force_disp_Test_220.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-3/csv_load/force_disp_Test_220.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/plot/plot_Test_220_P1.png
Case4,4,4-3,3,232,-8.0,-27.0,7777.07,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/csv/force_disp_Test_232.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-3/csv_load/force_disp_Test_232.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/plot/plot_Test_232_P1.png
Case4,4,4-3,3,239,30.0,17.0,7989.15,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/csv/force_disp_Test_239.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-3/csv_load/force_disp_Test_239.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/plot/plot_Test_239_P1.png
Case4,4,4-3,3,241,13.0,6.0,5539.4,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/csv/force_disp_Test_241.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-3/csv_load/force_disp_Test_241.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/plot/plot_Test_241_P1.png
Case4,4,4-3,3,248,6.0,27.0,7688.39,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/csv/force_disp_Test_248.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-3/csv_load/force_disp_Test_248.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/plot/plot_Test_248_P1.png
Case4,4,4-3,3,249,6.0,16.0,6046.94,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/csv/force_disp_Test_249.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-3/csv_load/force_disp_Test_249.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/plot/plot_Test_249_P1.png
Case4,4,4-3,3,256,-25.0,-11.0,7023.06,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/csv/force_disp_Test_256.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-3/csv_load/force_disp_Test_256.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/plot/plot_Test_256_P1.png
Case4,4,4-3,3,263,-24.0,2.0,6464.78,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/csv/force_disp_Test_263.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-3/csv_load/force_disp_Test_263.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/plot/plot_Test_263_P1.png
Case4,4,4-3,3,280,-31.0,-12.0,7512.03,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/csv/force_disp_Test_280.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-3/csv_load/force_disp_Test_280.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/plot/plot_Test_280_P1.png
Case4,4,4-3,3,284,16.0,16.0,6862.44,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/csv/force_disp_Test_284.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-3/csv_load/force_disp_Test_284.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/plot/plot_Test_284_P1.png
Case4,4,4-3,3,291,26.0,5.0,6707.27,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/csv/force_disp_Test_291.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-3/csv_load/force_disp_Test_291.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/plot/plot_Test_291_P1.png
Case4,4,4-3,3,293,-28.0,11.0,7288.72,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/csv/force_disp_Test_293.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-3/csv_load/force_disp_Test_293.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/plot/plot_Test_293_P1.png
Case4,4,4-3,3,297,-13.0,-4.0,5450.35,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/csv/force_disp_Test_297.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-3/csv_load/force_disp_Test_297.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/plot/plot_Test_297_P1.png
Case4,4,4-3,3,298,-19.0,-23.0,8636.61,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/csv/force_disp_Test_298.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case4/4-3/csv_load/force_disp_Test_298.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/4-3/plot/plot_Test_298_P1.png
